AccountID,Business_Industry,_WFR,Subscribers,Customer_Since,App & Portal Sessions,Alerts Sent to Travellers,Pre Trip Advisories Sent,DLP Completed Courses,Total Cases,Medical Cases,Security Cases,Travel Cases,Medical Cases: I&A,Medical Cases: Out-Patient,Medical Cases: In-Patient,"Medical Cases: Evacuation / Repatriation, & RMR",Security cases: I&A,Security cases: Referral,Security cases: Interventional Assistance,Security cases: Evacuation,Security cases: Active Monitoring
405153,Pharmaceuticals Biotech and Lifesciences,WFR3,16000,7/1/12,8082,151552,29284,69,122,93,26,6,66,26,1,0,26,0,0,0,0
627190,Media Entertainment Gaming,WFR3,6320,7/1/12,2757,83659,15404,47,66,40,25,10,22,16,2,0,25,0,0,0,0
410873,Consumer Retail,WFR3,2913,2/23/12,1034,27237,5342,2,15,5,7,3,3,1,1,0,7,0,0,0,0
740085,Transport Services,WFR1,500,6/1/14,116,3617,490,5,23,16,6,1,9,3,4,0,6,0,0,0,0
776501,Heavy Industry Manufacturing and Machinery,WFR3,800,5/30/19,3301,1079,2467,1,58,34,27,5,24,7,3,0,27,0,0,0,0
1252566,Consumer Retail,WFR3,7376,7/1/17,14587,99295,24341,1,537,502,30,12,114,365,23,0,30,0,0,0,0
989792,Heavy Industry Manufacturing and Machinery,WFR3,3895,11/1/11,4360,46694,7411,3,159,144,13,2,91,53,0,0,13,0,0,0,0
1560495,Government and IGOs,WFR3,286,1/25/19,1155,1453,684,25,11,2,9,0,1,0,1,0,8,1,0,0,0
1435599,Commercial and Professional Services,WFR3,644,7/1/16,1060,57592,8284,1,35,17,17,2,11,5,1,0,17,0,0,0,0
1056057,Engineering and Construction,WFR3,1400,4/13/15,1377,12267,3301,21,39,37,3,0,10,25,2,0,3,0,0,0,0
496052,Commercial and Professional Services,WFR3,800,1/26/07,304,10799,2372,4,4,3,0,1,2,0,1,0,0,0,0,0,0
1050777,NGOs,WFR3,597,7/28/12,2602,6597,3406,3,12,9,3,0,5,3,1,0,2,1,0,0,0
429301,Engineering and Construction,WFR3,1551,12/19/08,1993,31092,7621,239,61,49,12,1,27,18,4,0,11,1,0,0,0
236098,Engineering and Construction,WFR3,2539,6/26/08,3207,23587,5681,530,50,38,11,2,13,22,3,0,10,1,0,0,0
624790,Heavy Industry Manufacturing and Machinery,WFR3,1382,12/1/11,805,21125,3390,75,17,4,10,3,2,1,1,0,9,1,0,0,0
403069,Oil and Gas,WFR3,1320,4/24/12,743,2487,1147,6,8,8,0,0,2,6,0,0,0,0,0,0,0
36747,Engineering and Construction,WFR3,1500,3/21/11,2582,16415,4304,2,26,16,10,1,9,7,0,0,9,0,1,0,0
622363,Oil and Gas,WFR3,478,10/1/08,310,9111,1764,68,12,5,7,1,1,4,0,0,7,0,0,0,0
274307,Education,WFR3,9743,6/30/11,3133,92836,6720,41,95,63,28,12,35,26,2,0,28,0,0,0,0
124903,Commercial and Professional Services,WFR3,503,4/1/12,13552,6617,5953,78,58,10,49,1,9,0,1,0,47,2,0,0,0
110106,Oil and Gas,WFR3,557,1/1/09,505,2072,508,7,144,143,1,0,21,114,8,0,0,1,0,0,0
234324,Pharmaceuticals Biotech and Lifesciences,WFR3,5109,8/1/04,5513,65375,6356,273,25,13,9,3,6,6,1,0,8,1,0,0,0
1093950,Education,WFR3,1600,2/17/17,26769,85786,14789,1,104,75,24,9,26,40,9,0,24,0,0,0,0
79315,Mining,WFR3,1076,10/23/08,302,7404,2783,2,1,0,1,0,0,0,0,0,1,0,0,0,0
212654,Education,WFR3,4995,10/15/12,5218,45450,5122,2601,72,60,11,2,26,32,2,0,9,1,1,0,0
981410,Education,WFR3,908,9/1/12,5501,21678,1556,1723,52,41,8,4,30,11,0,0,8,0,0,0,0
1213646,Pharmaceuticals Biotech and Lifesciences,WFR3,5239,12/10/19,1732,22238,4357,519,14,10,4,1,6,3,1,0,4,0,0,0,0
1617869,Commercial and Professional Services,WFR3,3000,6/1/23,1419,55309,13840,1,10,6,3,1,3,3,0,0,3,0,0,0,0
1471160,Heavy Industry Manufacturing and Machinery,WFR3,2000,5/15/22,1728,90051,8976,8,22,8,14,1,5,3,0,0,14,0,0,0,0
966425,NGOs,WFR3,53,4/30/12,288,167,122,2,13,1,13,0,1,0,0,0,11,2,0,0,0
105919,Consumer Services,WFR3,871,1/1/07,1397,9159,5393,1,49,17,34,0,7,8,2,0,30,3,1,0,0
622454,Media Entertainment Gaming,WFR2,6500,12/21/15,167,435,0,5,154,96,114,2,76,16,4,0,111,3,0,0,0
773094,Food Beverage and Tobacco,WFR3,9305,7/20/09,4002,74172,19552,1,49,20,24,5,10,8,2,0,23,1,0,0,0
1072448,Tech Hardware Semiconductors and Equipment,WFR3,5443,9/1/13,2880,38639,11690,31,30,18,4,9,15,2,1,0,4,0,0,0,0
45292,Automobiles and Components,WFR3,1380,8/1/09,692,21622,3857,1,2,2,0,0,0,1,1,0,0,0,0,0,0
45256,Pharmaceuticals Biotech and Lifesciences,WFR3,18136,11/30/11,4215,256775,74499,41,98,67,24,11,40,25,2,0,18,5,1,0,0
46550,Tech Hardware Semiconductors and Equipment,WFR3,7615,11/1/11,3612,55630,13311,10,71,53,13,5,13,37,3,0,12,1,0,0,0
1092651,Commercial and Professional Services,WFR3,1180,3/5/20,307,10626,2046,3,26,11,14,4,6,5,0,0,12,2,0,0,0
1225266,Electricity Generation and Renewables,WFR3,1210,2/16/15,2304,9515,1337,333,75,33,67,3,30,2,1,0,66,1,0,0,0
1308188,Commercial and Professional Services,WFR3,4405,5/15/19,458,49471,27858,92,20,5,12,3,1,3,1,0,9,2,1,0,0
45257,Engineering and Construction,WFR3,5925,8/1/11,2689,66899,10259,101,60,41,16,4,16,22,3,0,13,3,0,0,0
45646,Heavy Industry Manufacturing and Machinery,WFR3,2108,11/1/11,3256,151230,40246,28,35,25,8,2,13,10,2,0,7,1,0,0,0
1213649,Media Entertainment Gaming,WFR3,3000,6/28/13,1572,56271,6810,1,33,9,22,3,5,2,2,0,21,0,1,0,0
1444919,Heavy Industry Manufacturing and Machinery,WFR3,294,9/29/16,497,3492,751,1,3,1,2,0,0,1,0,0,2,0,0,0,0
46601,NGOs,WFR3,187,4/1/12,673,5166,816,95,29,22,7,2,12,9,1,0,7,0,0,0,0
238656,Oil and Gas,WFR3,15000,7/1/09,1157,154732,86385,40,42,35,7,2,20,11,4,0,6,1,0,0,0
500039,Tech Hardware Semiconductors and Equipment,WFR3,3105,5/26/09,990,32740,8897,3,17,14,4,1,7,6,1,0,4,0,0,0,0
45030,Tech Hardware Semiconductors and Equipment,WFR3,4871,10/1/12,3517,58466,13358,2,51,38,3,10,18,18,2,0,3,0,0,0,0
1184770,Education,WFR3,2985,7/28/23,5139,31108,7349,3029,122,102,5,15,30,68,4,0,5,0,0,0,0
1618649,Tech Hardware Semiconductors and Equipment,WFR3,275,9/1/23,956,18220,19,1,47,41,6,2,30,10,1,0,6,0,0,0,0
1244469,NGOs,WFR3,866,10/12/21,2181,7552,1235,12,65,53,12,3,42,7,4,0,11,0,0,0,1
1252134,Education,WFR3,1210,3/16/18,3844,17473,1521,35,139,126,11,9,75,45,6,0,11,0,0,0,0
1594345,Engineering and Construction,WFR3,3081,11/1/21,1461,8041,2866,1001,9,4,7,0,2,1,1,0,7,0,0,0,0
209576,Commercial and Professional Services,WFR3,828,10/20/09,487,7558,3090,13,34,26,6,2,18,6,2,0,5,1,0,0,0
1011777,Engineering and Construction,WFR3,1275,7/1/12,972,9020,1455,19,13,10,3,0,2,5,3,0,3,0,0,0,0
208499,Pharmaceuticals Biotech and Lifesciences,WFR3,5590,1/1/18,1741,62702,10668,162,103,31,51,27,18,13,0,0,49,2,0,0,0
607636,Electricity Generation and Renewables,WFR3,1580,8/14/09,2136,34431,5339,16,49,43,8,0,22,20,1,0,7,0,1,0,0
362961,Mining,WFR3,1080,1/1/09,1555,9476,388,4,10,4,1,5,2,2,0,0,1,0,0,0,0
1082628,Chemicals,WFR3,1220,12/31/18,559,7053,2801,85,26,25,0,1,4,20,1,0,0,0,0,0,0
1093084,Software services,WFR3,8000,1/16/14,2819,62160,15403,2371,51,19,25,11,11,6,2,0,25,0,0,0,0
1235596,Government and IGOs,Non-WFR,400,10/15/14,6541,15040,4881,344,93,30,67,1,25,5,0,0,63,4,0,0,0
1266459,Engineering and Construction,WFR3,2160,7/1/23,820,3024,883,88,14,8,5,2,6,2,0,0,5,0,0,0,0
1094907,Heavy Industry Manufacturing and Machinery,WFR3,519,2/13/17,4459,13823,2600,105,64,23,43,7,17,6,0,0,42,1,0,0,0
1595351,Mining,WFR3,864,9/30/21,905,9582,2722,28,3,1,2,0,0,1,0,0,2,0,0,0,0
1233204,Commercial and Professional Services,WFR3,1263,1/1/14,824,25330,4958,238,64,56,9,1,9,45,2,0,9,0,0,0,0
237958,Government and IGOs,WFR3,1321,4/1/10,2788,26238,294,8,113,76,69,1,61,15,0,0,68,1,0,0,0
562957,Government and IGOs,WFR3,4200,8/8/14,2998,39238,6026,208,64,63,1,1,26,35,2,0,1,0,0,0,0
1482324,Government and IGOs,WFR3,550,5/12/17,542,7627,1995,20,127,81,42,6,31,48,2,0,32,9,0,0,1
36756,Mining,WFR3,4070,1/1/00,3858,40024,6934,5,73,63,10,2,26,37,0,0,8,2,0,0,0
335842,Heavy Industry Manufacturing and Machinery,WFR3,4019,1/1/12,1726,34265,6071,547,34,32,1,1,6,23,3,0,1,0,0,0,0
229241,Heavy Industry Manufacturing and Machinery,WFR3,1792,4/1/09,843,147,2725,7,41,39,2,0,26,12,1,0,2,0,0,0,0
689303,Engineering and Construction,WFR3,1115,11/1/08,2050,5735,1220,49,34,19,19,5,15,3,1,0,18,1,0,0,0
972599,Automobiles and Components,WFR2,14746,6/1/10,1124,0,0,1,59,47,7,5,25,19,3,0,7,0,0,0,0
75847,Engineering and Construction,WFR3,3431,4/30/10,2328,33864,4876,140,74,68,6,3,32,35,1,0,6,0,0,0,0
1036065,Commercial and Professional Services,WFR3,1450,10/1/12,1545,9630,778,3,42,27,13,3,9,18,0,0,12,0,1,0,0
41574,Heavy Industry Manufacturing and Machinery,WFR3,1658,9/1/07,2706,15306,3352,95,199,180,19,2,57,116,7,0,18,1,0,0,0
104203,Banks and Financial Services,WFR3,1426,2/24/11,289,5155,1167,3,14,9,4,1,7,2,0,0,3,0,1,0,0
104195,Oil and Gas,WFR3,244,2/1/12,234,4752,1840,72,9,0,9,0,0,0,0,0,9,0,0,0,0
380250,Heavy Industry Manufacturing and Machinery,WFR3,567,5/1/08,292,11914,1679,15,27,23,7,0,18,3,2,0,6,1,0,0,0
178129,Education,WFR3,1750,6/1/11,5366,28832,2719,27,344,288,249,11,268,17,3,0,249,0,0,0,0
1224862,Government and IGOs,WFR3,122,10/12/13,259,1706,304,2,3,1,1,1,0,0,1,0,1,0,0,0,0
1363203,Electricity Generation and Renewables,WFR3,1233,6/30/22,3680,21705,2033,11,62,54,7,1,36,18,0,0,7,0,0,0,0
956221,Government and IGOs,WFR3,50,5/1/11,218,202,0,10,20,13,7,0,5,7,1,0,7,0,0,0,0
1062671,Pharmaceuticals Biotech and Lifesciences,WFR3,4000,3/8/16,1673,49468,5106,90,53,6,44,3,5,1,0,0,34,2,8,0,0
1396312,Government and IGOs,WFR3,78,11/1/18,1813,2611,844,99,38,12,30,0,6,6,0,0,24,5,1,0,0
1031634,Software services,WFR3,700,1/1/12,2782,6787,1859,317,8,3,4,1,2,1,0,0,1,1,2,0,0
556930,Engineering and Construction,WFR3,878,6/27/12,3741,13259,2368,183,16,4,9,3,2,1,1,0,8,0,1,0,0
642256,Commercial and Professional Services,WFR3,407,3/31/20,94,3937,704,18,7,2,5,0,1,1,0,0,2,1,2,0,0
951321,Electricity Generation and Renewables,WFR3,612,8/29/12,2424,4808,0,2,22,7,12,4,6,1,0,0,8,3,1,0,0
1582532,Heavy Industry Manufacturing and Machinery,WFR3,531,10/1/20,68,1179,328,1,5,2,4,0,1,1,0,0,3,0,1,0,0
548714,Engineering and Construction,WFR3,1521,11/13/09,3473,31680,5206,1,11,6,6,1,4,2,0,0,5,0,1,0,0
1206820,Education,WFR3,188,8/12/13,325,1267,441,21,4,2,2,0,2,0,0,0,1,0,1,0,0
733943,NGOs,WFR3,1000,1/1/12,483,8728,1474,73,39,6,35,0,5,1,0,0,28,6,1,0,0
1584340,NGOs,WFR3,400,5/28/21,2314,1652,1059,511,67,15,51,6,14,1,0,0,48,1,2,0,0
1558068,Oil and Gas,WFR3,598,1/31/19,509,7131,1897,28,202,155,47,0,111,44,0,0,37,5,5,0,0
1438051,Government and IGOs,Non-WFR,2153,1/31/17,2151,5131,1034,2,8,4,7,0,4,0,0,0,5,1,1,0,0
286676,Pharmaceuticals Biotech and Lifesciences,Non-WFR,871,4/4/07,1189,72194,15694,6,47,28,18,1,7,20,1,0,17,0,1,0,0
597804,Food Beverage and Tobacco,WFR3,2950,1/1/12,883,214,4101,1,10,2,8,0,0,1,1,0,6,1,1,0,0
1089371,Pharmaceuticals Biotech and Lifesciences,WFR3,4700,10/16/15,1696,30842,6751,1,12,4,5,4,4,0,0,0,4,0,1,0,0
1095749,Commercial and Professional Services,WFR3,604,10/28/13,414,3945,977,13,56,12,52,0,11,1,0,0,49,1,2,0,0
296719,Engineering and Construction,WFR3,534,6/22/06,1405,3038,676,41,30,4,25,1,1,3,0,0,22,2,1,0,0
262297,Tech Hardware Semiconductors and Equipment,WFR3,331,7/9/06,862,13104,4322,1,43,3,40,0,2,1,0,0,39,0,1,0,0
79354,Consumer Retail,WFR3,4249,8/31/06,4012,18604,11916,26,152,25,127,2,13,12,0,0,125,1,1,0,0
1495504,Education,WFR3,500,7/1/21,143,332,5,1,17,7,11,1,6,1,0,0,10,0,1,0,0
1551425,Heavy Industry Manufacturing and Machinery,WFR3,269,9/30/18,922,5638,736,51,17,14,4,1,8,5,1,0,3,0,1,0,0
996624,Government and IGOs,WFR3,119,3/1/13,367,1468,462,81,20,2,20,0,2,0,0,0,18,1,1,0,0
1089037,Government and IGOs,WFR3,211,5/3/16,261,1645,231,53,9,5,5,0,4,1,0,0,3,1,1,0,0
1096432,Government and IGOs,WFR3,2788,1/1/13,188,19391,23220,4,22,4,18,1,3,1,0,0,16,1,1,0,0
104230,Electricity Generation and Renewables,WFR3,175,3/29/23,697,4196,2488,21,3,1,2,0,0,1,0,0,0,1,1,0,0
1059123,Commercial and Professional Services,WFR3,1040,5/9/16,3887,22011,7902,200,31,16,12,5,12,4,0,0,11,0,1,0,0
1333218,Oil and Gas,WFR3,77,8/13/18,1418,812,311,73,102,18,89,4,17,1,0,0,80,9,0,0,0
1055519,NGOs,WFR3,230,10/24/16,103,1451,0,5,14,3,11,0,0,3,0,0,11,0,0,0,0
1245635,NGOs,WFR3,113,12/1/16,427,2415,492,226,21,19,2,0,7,12,0,0,2,0,0,0,0
1096185,Media Entertainment Gaming,WFR3,500,2/27/17,37,2361,1263,3,15,12,4,0,5,7,0,0,4,0,0,0,0
1420953,Automobiles and Components,WFR3,3550,10/1/18,1227,3809,15835,145,9,1,7,2,1,0,0,0,7,0,0,0,0
1514401,Government and IGOs,WFR3,351,8/1/18,1052,2136,644,2,34,25,10,2,20,5,0,0,9,1,0,0,0
1453376,Electricity Generation and Renewables,WFR3,357,6/30/19,461,7309,874,5,13,6,10,0,4,2,0,0,10,0,0,0,0
1600000,Pharmaceuticals Biotech and Lifesciences,WFR3,300,5/3/22,50,3675,701,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1433062,Heavy Industry Manufacturing and Machinery,WFR3,311,1/1/21,140,2009,353,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1585618,Electricity Generation and Renewables,WFR3,1775,8/1/20,841,22487,4119,23,11,5,6,0,3,2,0,0,6,0,0,0,0
1590181,Pharmaceuticals Biotech and Lifesciences,WFR3,1510,7/1/21,456,10791,1983,1,17,7,9,2,5,2,0,0,9,0,0,0,0
1591698,Electricity Generation and Renewables,WFR3,3000,3/31/21,1372,5634,1963,7,2,1,1,0,1,0,0,0,1,0,0,0,0
1554820,Government and IGOs,WFR3,150,2/23/22,1268,2261,880,236,51,1,50,0,1,0,0,0,47,3,0,0,0
1481910,Education,WFR3,1430,12/14/20,4553,62262,1625,98,27,20,8,1,12,8,0,0,5,3,0,0,0
1526294,Electricity Generation and Renewables,WFR3,418,1/1/18,539,4701,1085,329,2,2,1,0,2,0,0,0,1,0,0,0,0
813986,Banks and Financial Services,WFR3,3230,1/1/08,1467,34996,8226,1,44,4,42,0,2,2,0,0,41,1,0,0,0
1549240,Electricity Generation and Renewables,WFR3,414,3/31/21,314,5247,581,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1552816,Electricity Generation and Renewables,WFR3,230,12/4/20,90,5655,623,9,1,0,1,0,0,0,0,0,1,0,0,0,0
1562960,Transport Services,WFR3,3198,10/31/19,575,11954,1969,103,11,5,5,1,3,2,0,0,5,0,0,0,0
1567294,NGOs,WFR3,240,10/27/19,396,2293,417,32,23,12,15,0,7,5,0,0,13,2,0,0,0
915010,Banks and Financial Services,WFR3,779,1/1/12,88,638,0,11,39,8,36,0,8,0,0,0,32,4,0,0,0
218727,Mining,WFR3,383,1/31/07,93,1432,926,33,5,5,0,0,4,1,0,0,0,0,0,0,0
764749,Banks and Financial Services,WFR3,2300,1/1/11,229,33217,7386,2,4,1,1,2,0,1,0,0,1,0,0,0,0
108402,Automobiles and Components,Non-WFR,24000,2/1/07,3589,278631,41581,96,38,3,35,1,2,1,0,0,35,0,0,0,0
346261,NGOs,WFR3,800,1/1/10,771,10049,2101,220,35,10,27,0,8,2,0,0,26,1,0,0,0
1085209,Software services,WFR3,141,10/1/15,898,2674,924,192,19,10,9,1,6,4,0,0,9,0,0,0,0
220002,Education,WFR3,1000,11/1/18,619,8,87,40,13,6,5,3,4,2,0,0,5,0,0,0,0
1052065,Government and IGOs,WFR3,250,7/1/14,659,1890,0,1,4,2,1,1,1,1,0,0,1,0,0,0,0
334011,Consumer Retail,WFR3,9360,1/1/09,1440,87009,24136,3,35,4,29,2,4,0,0,0,25,4,0,0,0
406657,Healthcare Equipment and Services,WFR3,5032,1/1/22,771,67953,9704,99,11,2,8,1,2,0,0,0,8,0,0,0,0
1030632,Chemicals,WFR3,520,3/1/13,77,1325,356,6,0,0,0,0,0,0,0,0,0,0,0,0,0
950520,Heavy Industry Manufacturing and Machinery,WFR3,1450,1/1/18,791,12702,2399,17,7,3,4,1,2,1,0,0,4,0,0,0,0
484074,Food Beverage and Tobacco,WFR3,3043,1/1/12,1408,16194,3925,19,14,12,2,0,6,6,0,0,2,0,0,0,0
624251,Commercial and Professional Services,WFR3,820,4/1/18,349,6831,1414,5,4,2,1,1,0,2,0,0,1,0,0,0,0
1002791,Banks and Financial Services,WFR3,1020,10/1/20,649,11974,213,6,5,1,2,2,0,1,0,0,2,0,0,0,0
1091709,Electricity Generation and Renewables,WFR3,7815,3/1/14,477,1323,2403,134,5,2,2,1,2,0,0,0,2,0,0,0,0
1091969,Engineering and Construction,WFR3,178,7/13/20,153,4216,525,25,1,1,0,0,1,0,0,0,0,0,0,0,0
1092805,Automobiles and Components,WFR3,1300,1/1/23,643,9569,2597,28,5,2,1,2,0,0,2,0,1,0,0,0,0
1097989,Government and IGOs,WFR3,380,10/18/12,2491,19,4972,344,23,8,17,1,8,0,0,0,17,0,0,0,0
592304,Commercial and Professional Services,WFR3,1210,4/1/12,531,5438,1843,40,17,6,9,3,2,3,1,0,8,1,0,0,0
591682,Heavy Industry Manufacturing and Machinery,WFR3,2130,1/31/18,434,17260,5380,546,10,7,3,1,5,2,0,0,3,0,0,0,0
1216815,Food Beverage and Tobacco,Non-WFR,170,10/29/16,154,7571,2,48,7,2,3,2,2,0,0,0,3,0,0,0,0
1092607,NGOs,WFR3,375,2/1/19,725,1033,400,37,19,4,17,0,4,0,0,0,17,0,0,0,0
1597977,Automobiles and Components,Non-WFR,9525,10/1/21,2219,95488,15297,127,7,2,3,2,2,0,0,0,3,0,0,0,0
1597870,Consumer Services,WFR3,4000,11/25/21,1562,43691,13301,26,17,15,3,0,9,6,0,0,3,0,0,0,0
1612979,Government and IGOs,WFR3,150,2/1/23,107,469,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1228797,Heavy Industry Manufacturing and Machinery,WFR3,150,11/1/22,160,1816,483,3,4,1,2,1,1,0,0,0,2,0,0,0,0
1311742,Banks and Financial Services,WFR3,2539,9/30/21,535,3033,4101,178,48,7,39,2,4,3,0,0,30,9,0,0,0
1612736,Healthcare Equipment and Services,WFR3,625,6/30/23,3054,616,1082,19,14,12,2,0,5,7,0,0,2,0,0,0,0
1395307,Media Entertainment Gaming,WFR3,350,6/1/16,411,3967,1387,7,24,13,19,0,13,0,0,0,19,0,0,0,0
1339147,Mining,WFR3,1576,6/30/22,555,6446,1999,7,2,1,0,1,1,0,0,0,0,0,0,0,0
1573918,Banks and Financial Services,WFR3,68,4/1/22,81,724,192,9,4,2,1,1,1,1,0,0,1,0,0,0,0
1011676,Consumer Retail,WFR3,2733,2/28/20,487,29530,9609,3,11,7,6,0,6,1,0,0,4,2,0,0,0
1365697,Government and IGOs,WFR3,60,10/26/15,1397,870,232,80,2,1,1,0,0,1,0,0,1,0,0,0,0
1594537,NGOs,WFR3,75,7/1/21,1116,560,236,10,1,0,1,0,0,0,0,0,1,0,0,0,0
1578451,Transport Services,WFR3,1500,11/1/23,212,503,524,5,3,0,3,0,0,0,0,0,3,0,0,0,0
1092507,Automobiles and Components,WFR3,7259,4/12/17,3285,93405,18397,2157,48,12,26,11,8,4,0,0,26,0,0,0,0
1383462,Consumer Retail,WFR3,162,2/29/16,8610,1626,0,1,163,9,155,3,9,0,0,0,154,1,0,0,0
747101,NGOs,WFR3,230,11/30/07,1154,1888,669,137,7,4,1,2,2,2,0,0,1,0,0,0,0
214058,Telecommunication Services,WFR3,15000,1/1/06,1879,115119,29639,1,35,10,21,7,10,0,0,0,20,1,0,0,0
1071727,Tech Hardware Semiconductors and Equipment,WFR3,280,3/31/16,546,8253,665,43,17,8,10,0,6,2,0,0,10,0,0,0,0
579886,Food Beverage and Tobacco,WFR3,300,4/19/16,375,2858,429,5,2,2,0,0,1,0,1,0,0,0,0,0,0
274484,Banks and Financial Services,WFR3,6611,11/21/12,639,101943,5707,10,14,4,11,0,3,1,0,0,9,2,0,0,0
1579470,Consumer Retail,WFR3,250,9/30/20,567,2653,693,152,3,0,3,0,0,0,0,0,3,0,0,0,0
1580898,Oil and Gas,WFR3,75,4/3/20,122,16,0,30,2,2,0,0,1,1,0,0,0,0,0,0,0
1363267,Oil and Gas,WFR3,1050,2/29/16,1225,4893,1359,380,27,20,6,1,18,2,0,0,6,0,0,0,0
1449078,Commercial and Professional Services,WFR3,50,11/23/16,198,583,191,6,6,0,6,0,0,0,0,0,6,0,0,0,0
1556341,Mining,WFR3,60,9/1/23,504,678,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0
987722,Education,WFR3,4350,4/27/18,2339,5402,284,734,14,8,3,4,5,3,0,0,3,0,0,0,0
171175,Engineering and Construction,WFR3,709,12/12/10,549,4342,1131,1,20,17,6,0,15,2,0,0,6,0,0,0,0
246154,Consumer Services,WFR3,1384,7/16/08,137,479,140,1,3,3,1,0,2,1,0,0,1,0,0,0,0
1035924,Media Entertainment Gaming,WFR3,350,8/1/12,2688,6544,3897,87,13,6,6,1,4,1,1,0,6,0,0,0,0
645110,Heavy Industry Manufacturing and Machinery,WFR3,2225,11/1/12,2531,25369,2708,1,22,15,13,1,9,6,0,0,13,0,0,0,0
843756,Mining,WFR3,319,6/26/11,393,1564,430,14,3,0,2,1,0,0,0,0,2,0,0,0,0
446578,Banks and Financial Services,WFR3,2205,5/30/18,398,18526,3542,1,1,0,1,0,0,0,0,0,1,0,0,0,0
812352,Mining,WFR3,1518,8/26/08,9638,21115,3537,5,37,35,3,1,13,20,2,0,2,1,0,0,0
1092353,Healthcare Equipment and Services,WFR3,361,3/5/12,751,3161,780,8,8,3,4,1,3,0,0,0,3,1,0,0,0
1092908,Electricity Generation and Renewables,WFR3,610,3/1/13,1308,2841,1220,1,9,5,4,0,3,1,1,0,4,0,0,0,0
657966,Software services,WFR3,1678,5/1/09,495,17472,1594,23,18,6,12,0,3,3,0,0,12,0,0,0,0
956611,Engineering and Construction,WFR3,120,8/9/12,771,1547,428,21,14,10,7,0,4,6,0,0,7,0,0,0,0
282630,Heavy Industry Manufacturing and Machinery,WFR3,732,4/1/12,420,8284,1800,119,8,1,6,1,1,0,0,0,6,0,0,0,0
1098001,Education,WFR3,180,6/30/14,1394,2942,602,2,19,15,6,1,14,1,0,0,6,0,0,0,0
36780,Telecommunication Services,WFR3,542,4/29/12,2777,9082,1307,2,21,18,1,2,5,13,0,0,1,0,0,0,0
797424,Heavy Industry Manufacturing and Machinery,WFR3,5981,4/1/12,9087,29249,5162,4,99,79,21,2,61,17,1,0,21,0,0,0,0
1269136,Oil and Gas,WFR3,1130,12/6/16,323,479,212,106,4,1,3,0,1,0,0,0,3,0,0,0,0
1093459,Commercial and Professional Services,WFR3,7914,4/24/17,3379,33909,8275,9,39,22,17,2,17,3,2,0,17,0,0,0,0
1094897,Government and IGOs,WFR3,355,8/1/12,355,2509,606,9,4,0,4,0,0,0,0,0,3,1,0,0,0
1095039,Consumer Services,WFR3,100,10/13/13,226,2496,822,54,5,2,3,1,2,0,0,0,3,0,0,0,0
1095575,Media Entertainment Gaming,WFR3,800,6/1/15,286,7415,1520,2,12,9,5,0,2,7,0,0,5,0,0,0,0
1096977,Heavy Industry Manufacturing and Machinery,WFR3,437,1/1/13,275,1380,372,3,6,2,2,2,2,0,0,0,2,0,0,0,0
1183067,Heavy Industry Manufacturing and Machinery,WFR3,234,11/20/12,587,28196,8664,10,4,0,4,0,0,0,0,0,4,0,0,0,0
1183169,Oil and Gas,WFR3,288,1/20/16,456,2324,482,87,3,3,2,0,3,0,0,0,2,0,0,0,0
1604523,Mining,WFR3,114,1/10/23,615,838,192,258,5,3,2,0,2,1,0,0,2,0,0,0,0
1599443,Automobiles and Components,WFR3,860,4/1/22,518,8450,2034,4,4,2,2,1,2,0,0,0,2,0,0,0,0
1216500,Banks and Financial Services,Non-WFR,117,11/1/14,71,3119,873,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1600661,Heavy Industry Manufacturing and Machinery,WFR3,426,1/1/23,118,7397,3266,1,3,1,2,0,1,0,0,0,2,0,0,0,0
1597953,Banks and Financial Services,WFR3,391,11/1/21,143,2826,635,1,6,3,4,0,3,0,0,0,4,0,0,0,0
1425739,Healthcare Equipment and Services,WFR3,835,5/31/17,391,2616,524,15,4,0,3,1,0,0,0,0,1,2,0,0,0
45613,Aerospace and Defense,WFR3,10220,3/6/09,3965,56207,13975,92,126,13,107,6,6,7,0,0,90,17,0,0,0
45436,Heavy Industry Manufacturing and Machinery,WFR3,395,5/4/06,537,5155,772,18,2,2,0,0,0,2,0,0,0,0,0,0,0
1588304,Banks and Financial Services,WFR3,69,3/1/21,124,195,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1590969,Pharmaceuticals Biotech and Lifesciences,WFR3,3686,6/2/21,1460,19813,3378,20,25,10,14,1,6,4,0,0,14,0,0,0,0
1593368,Chemicals,WFR3,897,12/21/23,293,2959,761,3,4,3,1,0,1,2,0,0,1,0,0,0,0
1613137,Healthcare Equipment and Services,WFR3,672,2/1/23,244,302,72,2,29,27,0,2,26,1,0,0,0,0,0,0,0
1554699,Banks and Financial Services,WFR3,301,7/30/19,694,2454,363,47,5,0,5,0,0,0,0,0,3,2,0,0,0
1562242,Chemicals,WFR3,4620,4/1/19,712,32417,7818,1,9,5,3,1,3,2,0,0,3,0,0,0,0
